id,value,feed_id,created_at,lat,lon,ele
0FQYE05MT8J9CKHQ2YKA2KNCMY,1186370.0,2888023,2024-11-14 05:44:20 UTC,,,
0FQYE2VVQPQWGQQNXQ7017GXNW,1186550.0,2888023,2024-11-14 05:49:02 UTC,,,
0FQYE2VY71SE87FVAZQXKVV3Y4,1186550.0,2888023,2024-11-14 05:49:02 UTC,,,
0FQYE469TM2HK5HY5BRZHPN8C4,1186640.0,2888023,2024-11-14 05:51:21 UTC,,,
0FQYE6V415JCHMEHMRBGQ02527,1186860.0,2888023,2024-11-14 05:55:59 UTC,,,
0FQYE9FWNDBCT0661MBCBW7Y8W,1187170.0,2888023,2024-11-14 06:00:37 UTC,,,
0FQYEDJ9VFZ75KBBPYX2DT2PVP,1187510.0,2888023,2024-11-14 06:07:44 UTC,,,
0FQYEDJCA032SBMC08QCKBKEXK,1187510.0,2888023,2024-11-14 06:07:44 UTC,,,
0FQYEG713H77QA3E0TVZJM7EDR,1187740.0,2888023,2024-11-14 06:12:22 UTC,,,
0FQYEJXDVJMD81XTYSKG7S3NE1,1188000.0,2888023,2024-11-14 06:17:05 UTC,,,
0FQYENC8AS1Y6PDDEYP89XYBZY,1188180.0,2888023,2024-11-14 06:21:23 UTC,,,
0FQYET9T6XBQ72AFS2M7CH0AWG,1188580.0,2888023,2024-11-14 06:30:00 UTC,,,
0FQYEWYETGBKKTXZMQ75DHK1Z8,1188790.0,2888023,2024-11-14 06:34:37 UTC,,,
0FQYEWYH8ZHJYA4YNCXXMFJEVB,1188790.0,2888023,2024-11-14 06:34:37 UTC,,,
0FQYEZK5TVBK7XY8ESCMAKZXWE,1188970.0,2888023,2024-11-14 06:39:15 UTC,,,
0FQYF26DF2YRQDJ1KBQ7VKG98D,1189190.0,2888023,2024-11-14 06:43:47 UTC,,,
0FQYF4SV8MP4N5C7SBDR4PP3RB,1189390.0,2888023,2024-11-14 06:48:21 UTC,,,
0FQYF7EP7J0Q0FPC8160SH1M9T,1189580.0,2888023,2024-11-14 06:52:59 UTC,,,
0FQYFA3KCK68TB1HAE3BFCPYF7,1189770.0,2888023,2024-11-14 06:57:37 UTC,,,
